,B_x,B_y,B_z,V_1,V_2,V_3
202,-4.384618820349655,7.594382568668317,2.923079213566435,0.0,1.6535433070866148,0.0
203,-4.80220156514486,8.31765709901768,3.2014677100965723,0.0,1.8110236220472444,0.0
204,-5.2197843099400645,9.04093162936704,3.479856206626707,0.0,1.968503937007874,0.0
205,-5.637367054735269,9.764206159716405,3.758244703156845,0.0,2.1259842519685037,0.0
206,-6.0549497995304735,10.487480690065766,4.03663319968698,0.0,2.2834645669291334,0.0
207,-6.472532544325678,11.210755220415127,4.315021696217117,0.0,2.440944881889763,0.0
208,-6.890115289120883,11.93402975076449,4.59341019274725,0.0,2.5984251968503926,0.0
209,-7.3076980339160915,12.65730428111386,4.871798689277389,0.0,2.755905511811024,0.0
210,-7.725280778711296,13.380578811463224,5.150187185807529,0.0,2.9133858267716537,0.0
211,-8.1428635235065,14.103853341812583,5.428575682337664,0.0,3.0708661417322833,0.0
212,-8.560446268301705,14.827127872161945,5.706964178867802,0.0,3.228346456692913,0.0
213,-8.97802901309691,15.55040240251131,5.985352675397934,0.0,3.3858267716535426,0.0
214,-9.395611757892114,16.27367693286067,6.263741171928073,0.0,3.5433070866141723,0.0
215,-9.813194502687322,16.99695146321004,6.542129668458214,0.0,3.7007874015748037,0.0
216,-10.230777247482528,17.720225993559403,6.820518164988347,0.0,3.8582677165354333,0.0
217,-10.648359992277731,18.443500523908764,7.098906661518484,0.0,4.015748031496063,0.0
218,-11.065942737072938,19.166775054258128,7.377295158048621,0.0,4.173228346456693,0.0
219,-11.483525481868142,19.890049584607485,7.655683654578754,0.0,4.330708661417322,0.0
220,-11.901108226663347,20.613324114956853,7.93407215110889,0.0,4.488188976377952,0.0
221,-12.318690971458553,21.33659864530622,8.212460647639036,0.0,4.645669291338583,0.0
222,-12.73627371625376,22.059873175655582,8.490849144169163,0.0,4.803149606299213,0.0
223,-13.153856461048965,22.783147706004943,8.769237640699306,0.0,4.960629921259843,0.0
224,-13.57143920584417,23.506422236354304,9.04762613722944,0.0,5.118110236220472,0.0
225,-13.989021950639373,24.229696766703672,9.326014633759574,0.0,5.275590551181102,0.0
226,-14.406604695434575,24.952971297053033,9.604403130289713,0.0,5.4330708661417315,0.0
227,-14.824187440229782,25.676245827402393,9.882791626819852,0.0,5.590551181102361,0.0
228,-15.241770185024992,26.399520357751765,10.161180123349984,0.0,5.748031496062993,0.0
229,-15.659352929820198,27.12279488810113,10.439568619880124,0.0,5.905511811023622,0.0
230,-16.0769356746154,27.846069418450487,10.717957116410261,0.0,6.062992125984252,0.0
231,-16.494518419410603,28.569343948799855,10.996345612940395,0.0,6.2204724409448815,0.0
232,-16.912101164205808,29.292618479149215,11.274734109470534,0.0,6.377952755905511,0.0
233,-17.329683909001012,30.015893009498576,11.55312260600067,0.0,6.535433070866141,0.0
234,-17.747266653796217,30.739167539847934,11.83151110253081,0.0,6.69291338582677,0.0
235,-18.16484939859142,31.462442070197294,12.109899599060935,0.0,6.8503937007874,0.0
236,-18.582432143386626,32.18571660054666,12.38828809559108,0.0,7.00787401574803,0.0
237,-19.00001488818184,32.90899113089604,12.666676592121219,0.0,7.165354330708663,0.0
238,-19.417597632977042,33.6322656612454,12.945065088651349,0.0,7.3228346456692925,0.0
239,-19.835180377772247,34.35554019159476,13.223453585181495,0.0,7.480314960629922,0.0
240,-20.252763122567455,35.07881472194412,13.501842081711626,0.0,7.637795275590552,0.0
241,-20.67034586736266,35.80208925229349,13.780230578241765,0.0,7.7952755905511815,0.0
242,-21.08792861215786,36.52536378264285,14.058619074771904,0.0,7.952755905511811,0.0
243,-21.50551135695307,37.24863831299221,14.337007571302038,0.0,8.11023622047244,0.0
244,-21.923094101748273,37.97191284334157,14.615396067832165,0.0,8.26771653543307,0.0
245,-22.340676846543477,38.695187373690935,14.893784564362305,0.0,8.4251968503937,0.0
246,-22.75825959133868,39.41846190404029,15.172173060892444,0.0,8.58267716535433,0.0
247,-23.175842336133883,40.141736434389664,15.450561557422578,0.0,8.74015748031496,0.0
248,-23.593425080929087,40.865010964739014,15.728950053952717,0.0,8.897637795275589,0.0
249,-24.011007825724295,41.588285495088385,16.00733855048285,0.0,9.055118110236219,0.0
250,-24.428590570519507,42.31156002543776,16.28572704701299,0.0,9.212598425196852,0.0
251,-24.846173315314708,43.03483455578713,16.564115543543135,0.0,9.370078740157481,0.0
252,-25.263756060109916,43.758109086136486,16.842504040073262,0.0,9.527559055118111,0.0
253,-25.681338804905124,44.48138361648585,17.120892536603407,0.0,9.68503937007874,0.0
254,-26.09892154970032,45.204658146835214,17.39928103313354,0.0,9.84251968503937,0.0
255,-26.51650429449553,45.927932677184565,17.677669529663675,0.0,10.0,0.0
256,26.51650429449553,45.927932677184565,-17.677669529663675,0.0,0.0,-10.0
257,26.09892154970032,45.204658146835214,-17.39928103313354,0.0,0.0,-9.84251968503937
258,25.681338804905124,44.48138361648585,-17.120892536603407,0.0,0.0,-9.68503937007874
259,25.263756060109916,43.758109086136486,-16.842504040073262,0.0,0.0,-9.527559055118111
260,24.846173315314708,43.03483455578712,-16.564115543543128,0.0,0.0,-9.37007874015748
261,24.428590570519503,42.31156002543775,-16.285727047012998,0.0,0.0,-9.21259842519685
262,24.0110078257243,41.5882854950884,-16.007338550482856,0.0,0.0,-9.05511811023622
263,23.59342508092909,40.86501096473903,-15.728950053952712,0.0,0.0,-8.89763779527559
264,23.175842336133886,40.141736434389664,-15.450561557422583,0.0,0.0,-8.740157480314961
265,22.758259591338685,39.418461904040306,-15.172173060892451,0.0,0.0,-8.582677165354331
266,22.340676846543477,38.695187373690935,-14.893784564362305,0.0,0.0,-8.4251968503937
267,21.923094101748273,37.97191284334157,-14.615396067832165,0.0,0.0,-8.26771653543307
268,21.50551135695307,37.24863831299221,-14.337007571302038,0.0,0.0,-8.11023622047244
269,21.08792861215786,36.52536378264285,-14.058619074771904,0.0,0.0,-7.952755905511811
270,20.67034586736266,35.80208925229349,-13.780230578241765,0.0,0.0,-7.7952755905511815
271,20.252763122567455,35.07881472194412,-13.501842081711626,0.0,0.0,-7.637795275590552
272,19.835180377772243,34.35554019159476,-13.223453585181487,0.0,0.0,-7.480314960629921
273,19.417597632977042,33.63226566124539,-12.945065088651353,0.0,0.0,-7.322834645669291
274,19.000014888181834,32.908991130896034,-12.666676592121213,0.0,0.0,-7.165354330708661
275,18.582432143386633,32.18571660054667,-12.388288095591077,0.0,0.0,-7.0078740157480315
276,18.16484939859143,31.462442070197305,-12.109899599060947,0.0,0.0,-6.850393700787402
277,17.74726665379622,30.739167539847944,-11.831511102530806,0.0,0.0,-6.692913385826772
278,17.329683909001012,30.015893009498576,-11.55312260600067,0.0,0.0,-6.535433070866142
279,16.91210116420581,29.292618479149215,-11.274734109470534,0.0,0.0,-6.377952755905512
280,16.494518419410603,28.569343948799855,-10.996345612940395,0.0,0.0,-6.2204724409448815
281,16.0769356746154,27.846069418450487,-10.717957116410261,0.0,0.0,-6.062992125984252
282,15.659352929820198,27.12279488810113,-10.439568619880124,0.0,0.0,-5.905511811023622
283,15.241770185024992,26.399520357751765,-10.161180123349984,0.0,0.0,-5.748031496062993
284,14.824187440229782,25.676245827402393,-9.882791626819852,0.0,0.0,-5.590551181102362
285,14.40660469543458,24.952971297053036,-9.604403130289713,0.0,0.0,-5.433070866141732
286,13.989021950639376,24.229696766703672,-9.326014633759582,0.0,0.0,-5.275590551181103
287,13.57143920584417,23.506422236354304,-9.04762613722944,0.0,0.0,-5.118110236220472
288,13.153856461048965,22.783147706004943,-8.769237640699306,0.0,0.0,-4.960629921259843
289,12.73627371625376,22.059873175655582,-8.490849144169163,0.0,0.0,-4.803149606299213
290,12.318690971458553,21.33659864530622,-8.21246064763903,0.0,0.0,-4.645669291338582
291,11.901108226663347,20.613324114956853,-7.934072151108893,0.0,0.0,-4.488188976377953
292,11.483525481868142,19.890049584607496,-7.65568365457876,0.0,0.0,-4.330708661417323
293,11.065942737072938,19.166775054258128,-7.377295158048621,0.0,0.0,-4.173228346456693
294,10.648359992277731,18.443500523908764,-7.098906661518484,0.0,0.0,-4.015748031496063
295,10.230777247482528,17.720225993559403,-6.820518164988347,0.0,0.0,-3.8582677165354333
296,9.813194502687322,16.99695146321004,-6.542129668458214,0.0,0.0,-3.7007874015748037
297,9.395611757892116,16.27367693286067,-6.263741171928075,0.0,0.0,-3.543307086614173
298,8.978029013096913,15.550402402511313,-5.98535267539794,0.0,0.0,-3.3858267716535435
299,8.560446268301707,14.82712787216195,-5.706964178867801,0.0,0.0,-3.228346456692914
300,8.1428635235065,14.103853341812583,-5.428575682337664,0.0,0.0,-3.0708661417322833
301,7.725280778711296,13.380578811463224,-5.150187185807529,0.0,0.0,-2.9133858267716537
302,7.3076980339160915,12.65730428111386,-4.871798689277389,0.0,0.0,-2.755905511811024
303,6.890115289120884,11.934029750764493,-4.593410192747253,0.0,0.0,-2.5984251968503935
304,6.47253254432568,11.21075522041513,-4.315021696217117,0.0,0.0,-2.440944881889764
305,6.054949799530476,10.487480690065771,-4.036633199686982,0.0,0.0,-2.2834645669291342
306,5.637367054735269,9.764206159716405,-3.758244703156845,0.0,0.0,-2.1259842519685037
307,5.2197843099400645,9.04093162936704,-3.479856206626707,0.0,0.0,-1.968503937007874
308,4.80220156514486,8.31765709901768,-3.2014677100965723,0.0,0.0,-1.8110236220472444
309,4.384618820349655,7.594382568668317,-2.923079213566435,0.0,0.0,-1.6535433070866148
310,3.9670360755544514,6.871108038318956,-2.6446907170363,0.0,0.0,-1.4960629921259851
311,3.549453330759242,6.147833507969586,-2.3663022205061597,0.0,0.0,-1.3385826771653537
312,3.131870585964038,5.424558977620224,-2.087913723976025,0.0,0.0,-1.181102362204724
313,2.714287841168834,4.7012844472708615,-1.8095252274458877,0.0,0.0,-1.0236220472440944
314,2.2967050963736293,3.9780099169214993,-1.5311367309157524,0.0,0.0,-0.8661417322834648
315,1.8791223515784248,3.254735386572137,-1.2527482343856156,0.0,0.0,-0.7086614173228352
316,1.4615396067832203,2.5314608562227754,-0.9743597378554798,0.0,0.0,-0.5511811023622055
317,1.0439568619880109,1.808186325873405,-0.6959712413253402,0.0,0.0,-0.3937007874015741
318,0.6263741171928066,1.084911795524043,-0.41758274479520413,0.0,0.0,-0.23622047244094446
319,0.20879137239760223,0.36163726517468103,-0.13919424826506804,0.0,0.0,-0.07874015748031482
320,-0.20879137239760223,-0.36163726517468103,0.13919424826506804,0.0,0.0,0.07874015748031482
321,-0.6263741171928066,-1.084911795524043,0.41758274479520413,0.0,0.0,0.23622047244094446
322,-1.0439568619880109,-1.808186325873405,0.6959712413253402,0.0,0.0,0.3937007874015741
323,-1.4615396067832154,-2.531460856222767,0.9743597378554768,0.0,0.0,0.5511811023622037
324,-1.8791223515784248,-3.254735386572137,1.2527482343856156,0.0,0.0,0.7086614173228352
325,-2.2967050963736293,-3.9780099169214993,1.5311367309157524,0.0,0.0,0.8661417322834648
326,-2.714287841168834,-4.7012844472708615,1.8095252274458877,0.0,0.0,1.0236220472440944
327,-3.131870585964038,-5.424558977620224,2.087913723976025,0.0,0.0,1.181102362204724
328,-3.549453330759242,-6.147833507969586,2.3663022205061597,0.0,0.0,1.3385826771653537
329,-3.9670360755544465,-6.871108038318947,2.6446907170362954,0.0,0.0,1.4960629921259834
330,-4.384618820349655,-7.594382568668317,2.923079213566435,0.0,0.0,1.6535433070866148
331,-4.80220156514486,-8.31765709901768,3.2014677100965723,0.0,0.0,1.8110236220472444
332,-5.2197843099400645,-9.04093162936704,3.479856206626707,0.0,0.0,1.968503937007874
333,-5.637367054735269,-9.764206159716405,3.758244703156845,0.0,0.0,2.1259842519685037
334,-6.0549497995304735,-10.487480690065766,4.03663319968698,0.0,0.0,2.2834645669291334
335,-6.472532544325678,-11.210755220415127,4.315021696217117,0.0,0.0,2.440944881889763
336,-6.890115289120883,-11.93402975076449,4.59341019274725,0.0,0.0,2.5984251968503926
337,-7.3076980339160915,-12.65730428111386,4.871798689277389,0.0,0.0,2.755905511811024
338,-7.725280778711296,-13.380578811463224,5.150187185807529,0.0,0.0,2.9133858267716537
339,-8.1428635235065,-14.103853341812583,5.428575682337664,0.0,0.0,3.0708661417322833
340,-8.560446268301705,-14.827127872161945,5.706964178867802,0.0,0.0,3.228346456692913
341,-8.97802901309691,-15.55040240251131,5.985352675397934,0.0,0.0,3.3858267716535426
342,-9.395611757892114,-16.27367693286067,6.263741171928073,0.0,0.0,3.5433070866141723
343,-9.813194502687322,-16.99695146321004,6.542129668458214,0.0,0.0,3.7007874015748037
344,-10.230777247482528,-17.720225993559403,6.820518164988347,0.0,0.0,3.8582677165354333
345,-10.648359992277731,-18.443500523908764,7.098906661518484,0.0,0.0,4.015748031496063
346,-11.065942737072938,-19.166775054258128,7.377295158048621,0.0,0.0,4.173228346456693
347,-11.483525481868142,-19.890049584607485,7.655683654578754,0.0,0.0,4.330708661417322
348,-11.901108226663347,-20.613324114956853,7.93407215110889,0.0,0.0,4.488188976377952
349,-12.318690971458553,-21.33659864530622,8.212460647639036,0.0,0.0,4.645669291338583
350,-12.73627371625376,-22.059873175655582,8.490849144169163,0.0,0.0,4.803149606299213
351,-13.153856461048965,-22.783147706004943,8.769237640699306,0.0,0.0,4.960629921259843
352,-13.57143920584417,-23.506422236354304,9.04762613722944,0.0,0.0,5.118110236220472
353,-13.989021950639373,-24.229696766703672,9.326014633759574,0.0,0.0,5.275590551181102
354,-14.406604695434575,-24.952971297053033,9.604403130289713,0.0,0.0,5.4330708661417315
355,-14.824187440229782,-25.676245827402393,9.882791626819852,0.0,0.0,5.590551181102361
356,-15.241770185024992,-26.399520357751765,10.161180123349984,0.0,0.0,5.748031496062993
357,-15.659352929820198,-27.12279488810113,10.439568619880124,0.0,0.0,5.905511811023622
358,-16.0769356746154,-27.846069418450487,10.717957116410261,0.0,0.0,6.062992125984252
359,-16.494518419410603,-28.569343948799855,10.996345612940395,0.0,0.0,6.2204724409448815
360,-16.912101164205808,-29.292618479149215,11.274734109470534,0.0,0.0,6.377952755905511
361,-17.329683909001012,-30.015893009498576,11.55312260600067,0.0,0.0,6.535433070866141
362,-17.747266653796217,-30.739167539847934,11.83151110253081,0.0,0.0,6.69291338582677
363,-18.16484939859142,-31.462442070197294,12.109899599060935,0.0,0.0,6.8503937007874
364,-18.582432143386626,-32.18571660054666,12.38828809559108,0.0,0.0,7.00787401574803
365,-19.00001488818184,-32.90899113089604,12.666676592121219,0.0,0.0,7.165354330708663
366,-19.417597632977042,-33.6322656612454,12.945065088651349,0.0,0.0,7.3228346456692925
367,-19.835180377772247,-34.35554019159476,13.223453585181495,0.0,0.0,7.480314960629922
368,-20.252763122567455,-35.07881472194412,13.501842081711626,0.0,0.0,7.637795275590552
369,-20.67034586736266,-35.80208925229349,13.780230578241765,0.0,0.0,7.7952755905511815
370,-21.08792861215786,-36.52536378264285,14.058619074771904,0.0,0.0,7.952755905511811
371,-21.50551135695307,-37.24863831299221,14.337007571302038,0.0,0.0,8.11023622047244
372,-21.923094101748273,-37.97191284334157,14.615396067832165,0.0,0.0,8.26771653543307
373,-22.340676846543477,-38.695187373690935,14.893784564362305,0.0,0.0,8.4251968503937
374,-22.75825959133868,-39.41846190404029,15.172173060892444,0.0,0.0,8.58267716535433
375,-23.175842336133883,-40.141736434389664,15.450561557422578,0.0,0.0,8.74015748031496
376,-23.593425080929087,-40.865010964739014,15.728950053952717,0.0,0.0,8.897637795275589
377,-24.011007825724295,-41.588285495088385,16.00733855048285,0.0,0.0,9.055118110236219
378,-24.428590570519507,-42.31156002543776,16.28572704701299,0.0,0.0,9.212598425196852
379,-24.846173315314708,-43.03483455578713,16.564115543543135,0.0,0.0,9.370078740157481
380,-25.263756060109916,-43.758109086136486,16.842504040073262,0.0,0.0,9.527559055118111
381,-25.681338804905124,-44.48138361648585,17.120892536603407,0.0,0.0,9.68503937007874
382,-26.09892154970032,-45.204658146835214,17.39928103313354,0.0,0.0,9.84251968503937
383,-26.51650429449553,-45.927932677184565,17.677669529663675,0.0,0.0,10.0
